timestep,active_agents,evacuated_agents,avg_panic,max_panic,avg_stamina
478,75,0,0.0,0.0,0.02319999999999993
479,75,0,0.0,0.0,0.02293333333333326
480,75,0,0.0,0.0,0.022533333333333263
481,75,0,0.0,0.0,0.022266666666666598
482,75,0,0.0,0.0,0.022266666666666598
483,75,0,0.0,0.0,0.02199999999999993
484,75,0,0.0,0.0,0.02199999999999993
485,75,0,0.0,0.0,0.021599999999999932
486,75,0,0.0,0.0,0.021466666666666596
487,75,0,0.0,0.0,0.021333333333333274
488,75,0,0.0,0.0,0.021333333333333274
489,75,0,0.0,0.0,0.021333333333333274
490,75,0,0.0,0.0,0.021333333333333274
491,75,0,0.0,0.0,0.021333333333333274
492,75,0,0.0,0.0,0.021333333333333274
493,75,0,0.0,0.0,0.021199999999999938
494,75,0,0.0,0.0,0.021199999999999938
495,75,0,0.0,0.0,0.021199999999999938
496,75,0,0.0,0.0,0.021199999999999938
497,75,0,0.0,0.0,0.021199999999999938
498,75,0,0.0,0.0,0.020933333333333273
499,75,0,0.0,0.0,0.020933333333333273
500,75,0,0.0,0.0,0.020933333333333273
501,75,0,0.0,0.0,0.020933333333333273
502,75,0,0.0,0.0,0.020933333333333273
503,75,0,0.0,0.0,0.02079999999999994
504,75,0,0.0,0.0,0.02079999999999994
505,75,0,0.0,0.0,0.02053333333333327
506,75,0,0.0,0.0,0.020399999999999936
507,75,0,0.0,0.0,0.020399999999999936
508,75,0,0.0,0.0,0.020133333333333267
509,75,0,0.0,0.0,0.020133333333333267
510,75,0,0.0,0.0,0.020133333333333267
511,75,0,0.0,0.0,0.019999999999999938
512,75,0,0.0,0.0,0.019999999999999938
513,75,0,0.0,0.0,0.019866666666666602
514,75,0,0.0,0.0,0.019866666666666602
515,75,0,0.0,0.0,0.01973333333333327
516,75,0,0.0,0.0,0.0194666666666666
517,75,0,0.0,0.0,0.019199999999999936
518,75,0,0.0,0.0,0.019199999999999936
519,75,0,0.0,0.0,0.019199999999999936
520,75,0,0.0,0.0,0.01893333333333327
521,75,0,0.0,0.0,0.0186666666666666
522,75,0,0.0,0.0,0.0186666666666666
523,75,0,0.0,0.0,0.0186666666666666
524,75,0,0.0,0.0,0.018533333333333266
525,75,0,0.0,0.0,0.0182666666666666
526,75,0,0.0,0.0,0.0182666666666666
527,75,0,0.0,0.0,0.018133333333333265
528,75,0,0.0,0.0,0.018133333333333265
529,75,0,0.0,0.0,0.017733333333333268
530,75,0,0.0,0.0,0.017599999999999935
531,75,0,0.0,0.0,0.0174666666666666
532,75,0,0.0,0.0,0.0174666666666666
533,75,0,0.0,0.0,0.0174666666666666
534,75,0,0.0,0.0,0.01733333333333327
535,75,0,0.0,0.0,0.017199999999999934
536,75,0,0.0,0.0,0.0170666666666666
537,75,0,0.0,0.0,0.0170666666666666
538,75,0,0.0,0.0,0.016933333333333266
539,75,0,0.0,0.0,0.016933333333333266
540,75,0,0.0,0.0,0.016933333333333266
541,75,0,0.0,0.0,0.01653333333333328
542,75,0,0.0,0.0,0.016399999999999942
543,75,0,0.0,0.0,0.016133333333333277
544,75,0,0.0,0.0,0.015999999999999945
545,75,0,0.0,0.0,0.015999999999999945
546,75,0,0.0,0.0,0.01586666666666661
547,75,0,0.0,0.0,0.01586666666666661
548,75,0,0.0,0.0,0.015733333333333276
549,75,0,0.0,0.0,0.015599999999999946
550,75,0,0.0,0.0,0.015599999999999946
551,75,0,0.0,0.0,0.01546666666666661
552,75,0,0.0,0.0,0.01546666666666661
553,75,0,0.0,0.0,0.01546666666666661
554,75,0,0.0,0.0,0.015333333333333279
555,75,0,0.0,0.0,0.015199999999999943
556,75,0,0.0,0.0,0.015199999999999943
557,75,0,0.0,0.0,0.014933333333333276
558,75,0,0.0,0.0,0.014799999999999945
559,75,0,0.0,0.0,0.01466666666666661
560,75,0,0.0,0.0,0.01466666666666661
561,75,0,0.0,0.0,0.01466666666666661
562,75,0,0.0,0.0,0.014533333333333278
563,75,0,0.0,0.0,0.014399999999999942
564,75,0,0.0,0.0,0.014399999999999942
565,75,0,0.0,0.0,0.014399999999999942
566,75,0,0.0,0.0,0.014399999999999942
567,75,0,0.0,0.0,0.014399999999999942
568,75,0,0.0,0.0,0.014133333333333277
569,75,0,0.0,0.0,0.014133333333333277
570,75,0,0.0,0.0,0.014133333333333277
571,75,0,0.0,0.0,0.014133333333333277
572,75,0,0.0,0.0,0.014133333333333277
573,75,0,0.0,0.0,0.014133333333333277
574,75,0,0.0,0.0,0.014133333333333277
575,75,0,0.0,0.0,0.014133333333333277
576,75,0,0.0,0.0,0.013999999999999945
577,75,0,0.0,0.0,0.013999999999999945
578,75,0,0.0,0.0,0.013999999999999945
579,75,0,0.0,0.0,0.013999999999999945
580,75,0,0.0,0.0,0.013999999999999945
581,75,0,0.0,0.0,0.013999999999999945
582,75,0,0.0,0.0,0.013999999999999945
583,75,0,0.0,0.0,0.013999999999999945
584,75,0,0.0,0.0,0.013733333333333278
585,75,0,0.0,0.0,0.013733333333333278
586,75,0,0.0,0.0,0.013599999999999944
587,75,0,0.0,0.0,0.013599999999999944
588,75,0,0.0,0.0,0.013599999999999944
589,75,0,0.0,0.0,0.013466666666666611
590,75,0,0.0,0.0,0.013466666666666611
591,75,0,0.0,0.0,0.013466666666666611
592,75,0,0.0,0.0,0.013333333333333277
593,75,0,0.0,0.0,0.013333333333333277
594,75,0,0.0,0.0,0.013333333333333277
595,75,0,0.0,0.0,0.013333333333333277
596,75,0,0.0,0.0,0.013333333333333277
597,75,0,0.0,0.0,0.013333333333333277
598,75,0,0.0,0.0,0.013333333333333277
599,75,0,0.0,0.0,0.013333333333333277
600,75,0,0.0,0.0,0.013333333333333277
601,75,0,0.0,0.0,0.013333333333333277
602,75,0,0.0,0.0,0.013333333333333277
603,75,0,0.0,0.0,0.013333333333333277
604,75,0,0.0,0.0,0.013333333333333277
605,75,0,0.0,0.0,0.013333333333333277
606,75,0,0.0,0.0,0.013333333333333277
607,75,0,0.0,0.0,0.013333333333333277
608,75,0,0.0,0.0,0.013333333333333277
609,75,0,0.0,0.0,0.013199999999999944
610,75,0,0.0,0.0,0.01306666666666661
611,75,0,0.0,0.0,0.012933333333333276
612,75,0,0.0,0.0,0.012933333333333276
613,75,0,0.0,0.0,0.012799999999999943
614,75,0,0.0,0.0,0.012799999999999943
615,75,0,0.0,0.0,0.012799999999999943
616,75,0,0.0,0.0,0.012666666666666609
617,75,0,0.0,0.0,0.012666666666666609
618,75,0,0.0,0.0,0.012533333333333277
619,75,0,0.0,0.0,0.012399999999999942
620,75,0,0.0,0.0,0.012399999999999942
621,75,0,0.0,0.0,0.012399999999999942
622,75,0,0.0,0.0,0.012266666666666618
623,75,0,0.0,0.0,0.012266666666666618
624,75,0,0.0,0.0,0.012266666666666618
625,75,0,0.0,0.0,0.012266666666666618
626,75,0,0.0,0.0,0.012266666666666618
627,75,0,0.0,0.0,0.012266666666666618
628,75,0,0.0,0.0,0.012266666666666618
629,75,0,0.0,0.0,0.012133333333333284
630,75,0,0.0,0.0,0.012133333333333284
631,75,0,0.0,0.0,0.011999999999999952
632,75,0,0.0,0.0,0.011999999999999952
633,75,0,0.0,0.0,0.011999999999999952
634,75,0,0.0,0.0,0.011999999999999952
635,75,0,0.0,0.0,0.011999999999999952
636,75,0,0.0,0.0,0.011999999999999952
637,75,0,0.0,0.0,0.011866666666666621
638,75,0,0.0,0.0,0.011866666666666621
639,75,0,0.0,0.0,0.011866666666666621
640,75,0,0.0,0.0,0.011599999999999954
641,75,0,0.0,0.0,0.01146666666666662
642,75,0,0.0,0.0,0.01146666666666662
643,75,0,0.0,0.0,0.01146666666666662
644,75,0,0.0,0.0,0.01146666666666662
645,75,0,0.0,0.0,0.01146666666666662
646,75,0,0.0,0.0,0.01146666666666662
647,75,0,0.0,0.0,0.011333333333333287
648,75,0,0.0,0.0,0.011333333333333287
649,75,0,0.0,0.0,0.011199999999999953
650,75,0,0.0,0.0,0.01106666666666662
651,75,0,0.0,0.0,0.01106666666666662
652,75,0,0.0,0.0,0.010933333333333286
653,75,0,0.0,0.0,0.010799999999999954
654,75,0,0.0,0.0,0.010799999999999954
655,75,0,0.0,0.0,0.010799999999999954
656,75,0,0.0,0.0,0.010799999999999954
657,75,0,0.0,0.0,0.010799999999999954
658,75,0,0.0,0.0,0.010799999999999954
659,75,0,0.0,0.0,0.010799999999999954
660,75,0,0.0,0.0,0.010799999999999954
661,75,0,0.0,0.0,0.010799999999999954
662,75,0,0.0,0.0,0.010799999999999954
663,75,0,0.0,0.0,0.01066666666666662
664,75,0,0.0,0.0,0.01066666666666662
665,75,0,0.0,0.0,0.010533333333333287
666,75,0,0.0,0.0,0.010533333333333287
667,75,0,0.0,0.0,0.010399999999999953
668,75,0,0.0,0.0,0.010399999999999953
669,75,0,0.0,0.0,0.010399999999999953
670,75,0,0.0,0.0,0.01026666666666662
671,75,0,0.0,0.0,0.01026666666666662
672,75,0,0.0,0.0,0.01026666666666662
673,75,0,0.0,0.0,0.009999999999999953
674,75,0,0.0,0.0,0.009999999999999953
675,75,0,0.0,0.0,0.009999999999999953
676,75,0,0.0,0.0,0.009866666666666619
677,75,0,0.0,0.0,0.009733333333333287
678,75,0,0.0,0.0,0.009599999999999952
679,75,0,0.0,0.0,0.009466666666666618
680,75,0,0.0,0.0,0.009066666666666627
681,75,0,0.0,0.0,0.008933333333333293
682,75,0,0.0,0.0,0.008666666666666626
683,75,0,0.0,0.0,0.00839999999999996
684,75,0,0.0,0.0,0.008266666666666627
685,75,0,0.0,0.0,0.00799999999999996
686,75,0,0.0,0.0,0.00799999999999996
687,75,0,0.0,0.0,0.00799999999999996
688,75,0,0.0,0.0,0.007866666666666626
689,75,0,0.0,0.0,0.007866666666666626
690,75,0,0.0,0.0,0.007866666666666626
691,75,0,0.0,0.0,0.007866666666666626
692,75,0,0.0,0.0,0.007733333333333293
693,75,0,0.0,0.0,0.007599999999999959
694,75,0,0.0,0.0,0.007599999999999959
695,75,0,0.0,0.0,0.007599999999999959
696,75,0,0.0,0.0,0.007333333333333292
697,75,0,0.0,0.0,0.007333333333333292
698,75,0,0.0,0.0,0.007199999999999959
699,75,0,0.0,0.0,0.007199999999999959
700,75,0,0.0,0.0,0.007066666666666626
701,75,0,0.0,0.0,0.006933333333333292
702,75,0,0.0,0.0,0.00679999999999996
703,75,0,0.0,0.0,0.006666666666666626
704,75,0,0.0,0.0,0.006666666666666626
705,75,0,0.0,0.0,0.006533333333333293
706,75,0,0.0,0.0,0.0063999999999999595
707,75,0,0.0,0.0,0.006266666666666626
708,75,0,0.0,0.0,0.006133333333333293
709,75,0,0.0,0.0,0.006133333333333293
710,75,0,0.0,0.0,0.006133333333333293
711,75,0,0.0,0.0,0.006133333333333293
712,75,0,0.0,0.0,0.006133333333333293
713,75,0,0.0,0.0,0.005866666666666626
714,75,0,0.0,0.0,0.0057333333333332934
715,75,0,0.0,0.0,0.00559999999999996
716,75,0,0.0,0.0,0.005466666666666627
717,75,0,0.0,0.0,0.005466666666666627
718,75,0,0.0,0.0,0.005466666666666627
719,75,0,0.0,0.0,0.005466666666666627
720,75,0,0.0,0.0,0.005466666666666627
721,75,0,0.0,0.0,0.005466666666666627
722,75,0,0.0,0.0,0.005333333333333293
723,75,0,0.0,0.0,0.0050666666666666265
724,75,0,0.0,0.0,0.004933333333333293
725,75,0,0.0,0.0,0.004933333333333293
726,75,0,0.0,0.0,0.004933333333333293
727,75,0,0.0,0.0,0.004933333333333293
728,75,0,0.0,0.0,0.00479999999999996
729,75,0,0.0,0.0,0.00479999999999996
730,75,0,0.0,0.0,0.00439999999999996
731,75,0,0.0,0.0,0.00439999999999996
732,75,0,0.0,0.0,0.00439999999999996
733,75,0,0.0,0.0,0.00439999999999996
734,75,0,0.0,0.0,0.00439999999999996
735,75,0,0.0,0.0,0.004266666666666627
736,75,0,0.0,0.0,0.0041333333333332944
737,75,0,0.0,0.0,0.0041333333333332944
738,75,0,0.0,0.0,0.0041333333333332944
739,75,0,0.0,0.0,0.0041333333333332944
740,75,0,0.0,0.0,0.003999999999999961
741,75,0,0.0,0.0,0.0038666666666666272
742,75,0,0.0,0.0,0.003733333333333294
743,75,0,0.0,0.0,0.003733333333333294
744,75,0,0.0,0.0,0.0035999999999999604
745,75,0,0.0,0.0,0.0035999999999999604
746,75,0,0.0,0.0,0.0035999999999999604
747,75,0,0.0,0.0,0.0035999999999999604
748,75,0,0.0,0.0,0.0034666666666666266
749,75,0,0.0,0.0,0.003333333333333293
750,75,0,0.0,0.0,0.003333333333333293
751,75,0,0.0,0.0,0.00319999999999996
752,75,0,0.0,0.0,0.00319999999999996
753,75,0,0.0,0.0,0.00319999999999996
754,75,0,0.0,0.0,0.00319999999999996
755,75,0,0.0,0.0,0.003066666666666627
756,75,0,0.0,0.0,0.003066666666666627
757,75,0,0.0,0.0,0.003066666666666627
758,75,0,0.0,0.0,0.003066666666666627
759,75,0,0.0,0.0,0.0029333333333333034
760,75,0,0.0,0.0,0.0029333333333333034
761,75,0,0.0,0.0,0.00279999999999997
762,75,0,0.0,0.0,0.00279999999999997
763,75,0,0.0,0.0,0.0026666666666666367
764,75,0,0.0,0.0,0.0026666666666666367
765,75,0,0.0,0.0,0.0023999999999999703
766,75,0,0.0,0.0,0.0023999999999999703
767,75,0,0.0,0.0,0.0023999999999999703
768,75,0,0.0,0.0,0.0023999999999999703
769,75,0,0.0,0.0,0.002266666666666637
770,75,0,0.0,0.0,0.00199999999999997
771,75,0,0.0,0.0,0.00199999999999997
772,75,0,0.0,0.0,0.0018666666666666365
773,75,0,0.0,0.0,0.0018666666666666365
774,75,0,0.0,0.0,0.0017333333333333133
775,75,0,0.0,0.0,0.0017333333333333133
776,75,0,0.0,0.0,0.0017333333333333133
777,75,0,0.0,0.0,0.0017333333333333133
778,75,0,0.0,0.0,0.0017333333333333133
779,75,0,0.0,0.0,0.0017333333333333133
780,75,0,0.0,0.0,0.0017333333333333133
781,75,0,0.0,0.0,0.0017333333333333133
782,75,0,0.0,0.0,0.0017333333333333133
783,75,0,0.0,0.0,0.0017333333333333133
784,75,0,0.0,0.0,0.0017333333333333133
785,75,0,0.0,0.0,0.0017333333333333133
786,75,0,0.0,0.0,0.0017333333333333133
787,75,0,0.0,0.0,0.0017333333333333133
788,75,0,0.0,0.0,0.0017333333333333133
789,75,0,0.0,0.0,0.0017333333333333133
790,75,0,0.0,0.0,0.0017333333333333133
791,75,0,0.0,0.0,0.0017333333333333133
792,75,0,0.0,0.0,0.0015999999999999801
793,75,0,0.0,0.0,0.001466666666666647
794,75,0,0.0,0.0,0.0013333333333333133
795,75,0,0.0,0.0,0.00119999999999998
796,75,0,0.0,0.0,0.0010666666666666468
797,75,0,0.0,0.0,0.0010666666666666468
798,75,0,0.0,0.0,0.0010666666666666468
799,75,0,0.0,0.0,0.0010666666666666468
800,75,0,0.0,0.0,0.0010666666666666468
801,75,0,0.0,0.0,0.0010666666666666468
802,75,0,0.0,0.0,0.0010666666666666468
803,75,0,0.0,0.0,0.0010666666666666468
804,75,0,0.0,0.0,0.0010666666666666468
805,75,0,0.0,0.0,0.0009333333333333135
806,75,0,0.0,0.0,0.00079999999999998
807,75,0,0.0,0.0,0.0006666666666666567
808,75,0,0.0,0.0,0.0006666666666666567
809,75,0,0.0,0.0,0.0006666666666666567
810,75,0,0.0,0.0,0.0006666666666666567
811,75,0,0.0,0.0,0.0006666666666666567
812,75,0,0.0,0.0,0.0006666666666666567
813,75,0,0.0,0.0,0.0006666666666666567
814,75,0,0.0,0.0,0.0006666666666666567
815,75,0,0.0,0.0,0.0006666666666666567
816,75,0,0.0,0.0,0.0006666666666666567
817,75,0,0.0,0.0,0.0006666666666666567
818,75,0,0.0,0.0,0.0006666666666666567
819,75,0,0.0,0.0,0.0006666666666666567
820,75,0,0.0,0.0,0.0006666666666666567
821,75,0,0.0,0.0,0.0006666666666666567
822,75,0,0.0,0.0,0.0006666666666666567
823,75,0,0.0,0.0,0.0006666666666666567
824,75,0,0.0,0.0,0.0006666666666666567
825,75,0,0.0,0.0,0.0006666666666666567
826,75,0,0.0,0.0,0.0006666666666666567
827,75,0,0.0,0.0,0.0006666666666666567
828,75,0,0.0,0.0,0.0006666666666666567
829,75,0,0.0,0.0,0.0006666666666666567
830,75,0,0.0,0.0,0.0006666666666666567
831,75,0,0.0,0.0,0.0006666666666666567
832,75,0,0.0,0.0,0.0006666666666666567
833,75,0,0.0,0.0,0.0006666666666666567
834,75,0,0.0,0.0,0.0006666666666666567
835,75,0,0.0,0.0,0.0006666666666666567
836,75,0,0.0,0.0,0.0006666666666666567
837,75,0,0.0,0.0,0.0006666666666666567
838,75,0,0.0,0.0,0.0006666666666666567
839,75,0,0.0,0.0,0.0006666666666666567
840,75,0,0.0,0.0,0.0005333333333333234
841,75,0,0.0,0.0,0.0005333333333333234
842,75,0,0.0,0.0,0.00039999999999999
843,75,0,0.0,0.0,0.00026666666666665665
844,75,0,0.0,0.0,0.00026666666666665665
845,75,0,0.0,0.0,0.00026666666666665665
846,75,0,0.0,0.0,0.00026666666666665665
847,75,0,0.0,0.0,0.00026666666666665665
848,75,0,0.0,0.0,0.00026666666666665665
849,75,0,0.0,0.0,0.0001333333333333233
850,75,0,0.0,0.0,0.0001333333333333233
851,75,0,0.0,0.0,0.0001333333333333233
852,75,0,0.0,0.0,0.0001333333333333233
853,75,0,0.0,0.0,0.0001333333333333233
854,75,0,0.0,0.0,0.0001333333333333233
855,75,0,0.0,0.0,0.0001333333333333233
856,75,0,0.0,0.0,0.0001333333333333233
857,75,0,0.0,0.0,0.0001333333333333233
858,75,0,0.0,0.0,0.0001333333333333233
859,75,0,0.0,0.0,0.0001333333333333233
860,75,0,0.0,0.0,0.0001333333333333233
861,75,0,0.0,0.0,0.0001333333333333233
862,75,0,0.0,0.0,0.0001333333333333233
863,75,0,0.0,0.0,0.0
864,75,0,0.0,0.0,0.0
865,75,0,0.0,0.0,0.0
866,75,0,0.0,0.0,0.0
867,75,0,0.0,0.0,0.0
868,75,0,0.0,0.0,0.0
869,75,0,0.0,0.0,0.0
870,75,0,0.0,0.0,0.0
871,75,0,0.0,0.0,0.0
872,75,0,0.0,0.0,0.0
873,75,0,0.0,0.0,0.0
874,75,0,0.0,0.0,0.0
875,75,0,0.0,0.0,0.0
876,75,0,0.0,0.0,0.0
877,75,0,0.0,0.0,0.0
878,75,0,0.0,0.0,0.0
879,75,0,0.0,0.0,0.0
880,75,0,0.0,0.0,0.0
881,75,0,0.0,0.0,0.0
882,75,0,0.0,0.0,0.0
883,75,0,0.0,0.0,0.0
884,75,0,0.0,0.0,0.0
885,75,0,0.0,0.0,0.0
886,75,0,0.0,0.0,0.0
887,75,0,0.0,0.0,0.0
888,75,0,0.0,0.0,0.0
889,75,0,0.0,0.0,0.0
890,75,0,0.0,0.0,0.0
891,75,0,0.0,0.0,0.0
892,75,0,0.0,0.0,0.0
893,75,0,0.0,0.0,0.0
894,75,0,0.0,0.0,0.0
895,75,0,0.0,0.0,0.0
896,75,0,0.0,0.0,0.0
897,75,0,0.0,0.0,0.0
898,75,0,0.0,0.0,0.0
899,75,0,0.0,0.0,0.0
900,75,0,0.0,0.0,0.0
901,75,0,0.0,0.0,0.0
902,75,0,0.0,0.0,0.0
903,75,0,0.0,0.0,0.0
904,75,0,0.0,0.0,0.0
905,75,0,0.0,0.0,0.0
906,75,0,0.0,0.0,0.0
907,75,0,0.0,0.0,0.0
908,75,0,0.0,0.0,0.0
909,75,0,0.0,0.0,0.0
910,75,0,0.0,0.0,0.0
911,75,0,0.0,0.0,0.0
912,75,0,0.0,0.0,0.0
913,75,0,0.0,0.0,0.0
914,75,0,0.0,0.0,0.0
915,75,0,0.0,0.0,0.0
916,75,0,0.0,0.0,0.0
917,75,0,0.0,0.0,0.0
918,75,0,0.0,0.0,0.0
919,75,0,0.0,0.0,0.0
920,75,0,0.0,0.0,0.0
921,75,0,0.0,0.0,0.0
922,75,0,0.0,0.0,0.0
923,75,0,0.0,0.0,0.0
924,75,0,0.0,0.0,0.0
925,75,0,0.0,0.0,0.0
926,75,0,0.0,0.0,0.0
927,75,0,0.0,0.0,0.0
928,75,0,0.0,0.0,0.0
929,75,0,0.0,0.0,0.0
930,75,0,0.0,0.0,0.0
931,75,0,0.0,0.0,0.0
932,75,0,0.0,0.0,0.0
933,75,0,0.0,0.0,0.0
934,75,0,0.0,0.0,0.0
935,75,0,0.0,0.0,0.0
936,75,0,0.0,0.0,0.0
937,75,0,0.0,0.0,0.0
938,75,0,0.0,0.0,0.0
939,75,0,0.0,0.0,0.0
940,75,0,0.0,0.0,0.0
941,75,0,0.0,0.0,0.0
942,75,0,0.0,0.0,0.0
943,75,0,0.0,0.0,0.0
944,75,0,0.0,0.0,0.0
945,75,0,0.0,0.0,0.0
946,75,0,0.0,0.0,0.0
947,75,0,0.0,0.0,0.0
948,75,0,0.0,0.0,0.0
949,75,0,0.0,0.0,0.0
950,75,0,0.0,0.0,0.0
951,75,0,0.0,0.0,0.0
952,75,0,0.0,0.0,0.0
953,75,0,0.0,0.0,0.0
954,75,0,0.0,0.0,0.0
955,75,0,0.0,0.0,0.0
956,75,0,0.0,0.0,0.0
957,75,0,0.0,0.0,0.0
958,75,0,0.0,0.0,0.0
959,75,0,0.0,0.0,0.0
960,75,0,0.0,0.0,0.0
961,75,0,0.0,0.0,0.0
962,75,0,0.0,0.0,0.0
963,75,0,0.0,0.0,0.0
964,75,0,0.0,0.0,0.0
965,75,0,0.0,0.0,0.0
966,75,0,0.0,0.0,0.0
967,75,0,0.0,0.0,0.0
968,75,0,0.0,0.0,0.0
969,75,0,0.0,0.0,0.0
970,75,0,0.0,0.0,0.0
971,75,0,0.0,0.0,0.0
972,75,0,0.0,0.0,0.0
973,75,0,0.0,0.0,0.0
974,75,0,0.0,0.0,0.0
975,75,0,0.0,0.0,0.0
976,75,0,0.0,0.0,0.0
977,75,0,0.0,0.0,0.0
978,75,0,0.0,0.0,0.0
979,75,0,0.0,0.0,0.0
980,75,0,0.0,0.0,0.0
981,75,0,0.0,0.0,0.0
982,75,0,0.0,0.0,0.0
983,75,0,0.0,0.0,0.0
984,75,0,0.0,0.0,0.0
985,75,0,0.0,0.0,0.0
986,75,0,0.0,0.0,0.0
987,75,0,0.0,0.0,0.0
988,75,0,0.0,0.0,0.0
989,75,0,0.0,0.0,0.0
990,75,0,0.0,0.0,0.0
991,75,0,0.0,0.0,0.0
992,75,0,0.0,0.0,0.0
993,75,0,0.0,0.0,0.0
994,75,0,0.0,0.0,0.0
995,75,0,0.0,0.0,0.0
996,75,0,0.0,0.0,0.0
997,75,0,0.0,0.0,0.0
998,75,0,0.0,0.0,0.0
999,75,0,0.0,0.0,0.0
1000,75,0,0.0,0.0,0.0
